SalesOrderLineKey,OrderDate,ShipDate,OrderTimeStamp,ProductKey,CustomerKey,GeographyKey,CanalKey,CanalVenta,PromocionKey,PromocionCodigo,Cantidad,UnitPrice,ImporteVenta,ImporteCosto,ShipAddressFull,InternalNotes,ETLLoadID
91,2024-12-13 09:41:37,2024-12-17 20:21:37,2024-12-13 09:41:37.000,68,794,13,2,Tienda Fisica,18,TEMPORADA,8,815.269465,5869.94,5245.26,5466 Calle Central Apt 403 - Ref 000091,Nota interna orden 000091: validacion logistica 211125 prioridad A lote 0460ddd0,ETL-20241213-000091
92,2023-03-06 11:23:43,2023-03-16 08:26:43,2023-03-06 11:23:43.000,80,1649,5,2,Tienda Fisica,8,CYBER,4,499.485758,1997.94,1249.28,6097 Calle Central Apt 271 - Ref 000092,Nota interna orden 000092: validacion logistica 666520 prioridad B lote c26e0d7b,ETL-20230306-000092
93,2023-10-23 08:09:28,2023-10-26 02:04:28,2023-10-23 08:09:28.000,20,1383,33,4,Marketplace,1,SIN_PROMO,8,721.153378,5192.30,3366.83,144 Calle Central Apt 567 - Ref 000093,Nota interna orden 000093: validacion logistica 569106 prioridad A lote f1ad99eb,ETL-20231023-000093
94,2023-09-04 19:44:16,2023-09-12 15:56:16,2023-09-04 19:44:16.000,15,1054,9,4,Marketplace,18,TEMPORADA,6,1364.834652,7370.11,4676.36,690 Calle Central Apt 299 - Ref 000094,Nota interna orden 000094: validacion logistica 806573 prioridad B lote 2327ae91,ETL-20230904-000094
95,2023-10-26 02:54:41,2023-10-27 08:19:41,2023-10-26 02:54:41.000,13,579,22,3,Distribuidor,1,SIN_PROMO,1,406.309061,365.68,222.25,8614 Calle Central Apt 391 - Ref 000095,Nota interna orden 000095: validacion logistica 866211 prioridad C lote fb1cb082,ETL-20231026-000095
96,2025-07-22 11:47:53,2025-07-26 16:15:53,2025-07-22 11:47:53.000,31,403,24,2,Tienda Fisica,3,CYBER,8,1472.529720,10013.20,5507.87,5483 Calle Central Apt 728 - Ref 000096,Nota interna orden 000096: validacion logistica 298858 prioridad A lote 66ea9b46,ETL-20250722-000096
97,2024-09-24 02:20:40,2024-10-01 00:03:40,2024-09-24 02:20:40.000,23,529,20,4,Marketplace,23,TEMPORADA,7,547.771426,3527.65,2825.79,2505 Calle Central Apt 614 - Ref 000097,Nota interna orden 000097: validacion logistica 199865 prioridad B lote a7a0f42a,ETL-20240924-000097
98,2024-10-30 17:44:28,2024-11-08 03:06:28,2024-10-30 17:44:28.000,56,2028,28,1,Online,23,TEMPORADA,1,461.884486,424.93,316.00,2464 Calle Central Apt 106 - Ref 000098,Nota interna orden 000098: validacion logistica 864680 prioridad B lote 739ef2a4,ETL-20241030-000098
99,2025-05-10 19:53:42,2025-05-16 02:14:42,2025-05-10 19:53:42.000,77,1033,33,3,Distribuidor,15,CYBER,5,896.830887,4484.15,2649.23,3512 Calle Central Apt 414 - Ref 000099,Nota interna orden 000099: validacion logistica 821828 prioridad C lote 1c254597,ETL-20250510-000099
100,2024-11-06 05:50:59,2024-11-10 23:17:59,2024-11-06 05:50:59.000,21,1849,8,1,Online,7,BLACKFRIDAY,3,1002.018554,2555.15,1617.21,5916 Calle Central Apt 963 - Ref 000100,Nota interna orden 000100: validacion logistica 777229 prioridad B lote 0da0414e,ETL-20241106-000100
101,2023-07-01 19:07:18,2023-07-06 17:02:18,2023-07-01 19:07:18.000,4,1299,27,5,Call Center,17,OUTLET,1,1164.458359,1106.24,692.87,8880 Calle Central Apt 86 - Ref 000101,Nota interna orden 000101: validacion logistica 451111 prioridad A lote f9a3b38e,ETL-20230701-000101
102,2024-11-03 02:33:12,2024-11-05 20:57:12,2024-11-03 02:33:12.000,77,1173,17,3,Distribuidor,22,OUTLET,5,705.405399,3174.32,2617.90,4597 Calle Central Apt 460 - Ref 000102,Nota interna orden 000102: validacion logistica 370709 prioridad C lote 03a716f7,ETL-20241103-000102
103,2023-04-09 18:18:51,2023-04-13 09:28:51,2023-04-09 18:18:51.000,44,537,9,1,Online,16,LOYALTY,6,781.307866,4453.45,4134.06,5532 Calle Central Apt 218 - Ref 000103,Nota interna orden 000103: validacion logistica 896954 prioridad A lote 4784246e,ETL-20230409-000103
104,2024-05-28 17:19:13,2024-05-30 04:57:13,2024-05-28 17:19:13.000,57,1615,3,1,Online,13,SIN_PROMO,7,1004.832556,6330.45,4976.30,8503 Calle Central Apt 266 - Ref 000104,Nota interna orden 000104: validacion logistica 293561 prioridad C lote 2189ef97,ETL-20240528-000104
105,2023-07-15 14:30:37,2023-07-23 11:29:37,2023-07-15 14:30:37.000,43,593,26,2,Tienda Fisica,21,LOYALTY,8,149.273878,1134.48,835.15,1157 Calle Central Apt 268 - Ref 000105,Nota interna orden 000105: validacion logistica 656415 prioridad B lote c593197f,ETL-20230715-000105
106,2024-10-23 03:57:36,2024-11-01 11:52:36,2024-10-23 03:57:36.000,23,223,24,5,Call Center,8,CYBER,4,519.169489,2076.68,1548.49,4078 Calle Central Apt 494 - Ref 000106,Nota interna orden 000106: validacion logistica 167370 prioridad C lote d44b1e70,ETL-20241023-000106
107,2023-10-30 01:42:27,2023-10-31 22:22:27,2023-10-30 01:42:27.000,47,1716,28,1,Online,4,LOYALTY,4,434.114648,1475.99,1360.96,5580 Calle Central Apt 906 - Ref 000107,Nota interna orden 000107: validacion logistica 179775 prioridad C lote a151e88d,ETL-20231030-000107
108,2025-07-24 06:08:51,2025-07-31 23:35:51,2025-07-24 06:08:51.000,75,371,32,5,Call Center,16,LOYALTY,3,1101.352454,3138.85,2210.36,2239 Calle Central Apt 75 - Ref 000108,Nota interna orden 000108: validacion logistica 535692 prioridad A lote abefaa91,ETL-20250724-000108
109,2023-07-07 15:33:12,2023-07-17 09:01:12,2023-07-07 15:33:12.000,20,2050,26,1,Online,9,LOYALTY,5,713.479551,3389.03,2112.97,5894 Calle Central Apt 66 - Ref 000109,Nota interna orden 000109: validacion logistica 173598 prioridad B lote e3877c28,ETL-20230707-000109
110,2024-01-20 04:09:08,2024-01-23 18:10:08,2024-01-20 04:09:08.000,4,725,5,4,Marketplace,14,BLACKFRIDAY,1,978.458949,929.54,690.70,3298 Calle Central Apt 798 - Ref 000110,Nota interna orden 000110: validacion logistica 100483 prioridad B lote 6e86712d,ETL-20240120-000110
111,2025-10-14 01:26:29,2025-10-18 22:57:29,2025-10-14 01:26:29.000,62,1103,33,3,Distribuidor,6,TEMPORADA,4,199.787361,735.22,625.30,7742 Calle Central Apt 605 - Ref 000111,Nota interna orden 000111: validacion logistica 324747 prioridad B lote 3561057c,ETL-20251014-000111
112,2023-01-22 19:07:54,2023-01-27 05:19:54,2023-01-22 19:07:54.000,77,1380,3,2,Tienda Fisica,5,OUTLET,2,848.709694,1493.73,1006.80,8731 Calle Central Apt 915 - Ref 000112,Nota interna orden 000112: validacion logistica 903539 prioridad B lote 7b873c26,ETL-20230122-000112
113,2024-05-06 11:00:47,2024-05-15 01:27:47,2024-05-06 11:00:47.000,14,120,24,3,Distribuidor,16,LOYALTY,4,643.908266,2446.85,2210.07,3417 Calle Central Apt 330 - Ref 000113,Nota interna orden 000113: validacion logistica 187075 prioridad C lote 26086505,ETL-20240506-000113
114,2023-01-15 18:06:31,2023-01-24 08:23:31,2023-01-15 18:06:31.000,53,23,32,1,Online,21,LOYALTY,4,1002.603172,3809.89,3411.76,9153 Calle Central Apt 993 - Ref 000114,Nota interna orden 000114: validacion logistica 612705 prioridad C lote f0be2874,ETL-20230115-000114
115,2023-11-18 09:49:30,2023-11-22 17:56:30,2023-11-18 09:49:30.000,42,822,19,3,Distribuidor,10,OUTLET,7,1034.710586,7025.68,4691.07,431 Calle Central Apt 332 - Ref 000115,Nota interna orden 000115: validacion logistica 199294 prioridad A lote eba2b9fc,ETL-20231118-000115
116,2023-07-27 11:24:16,2023-08-02 04:04:16,2023-07-27 11:24:16.000,56,727,18,3,Distribuidor,23,TEMPORADA,2,623.712296,1147.63,667.71,8799 Calle Central Apt 491 - Ref 000116,Nota interna orden 000116: validacion logistica 228877 prioridad C lote 3949cca2,ETL-20230727-000116
117,2024-06-22 05:13:05,2024-06-23 16:18:05,2024-06-22 05:13:05.000,57,1282,27,3,Distribuidor,22,OUTLET,1,763.636120,687.27,697.43,8734 Calle Central Apt 484 - Ref 000117,Nota interna orden 000117: validacion logistica 404542 prioridad B lote e7cde8b4,ETL-20240622-000117
118,2025-06-24 19:17:05,2025-06-29 14:55:05,2025-06-24 19:17:05.000,50,981,13,1,Online,22,OUTLET,7,179.468966,1130.65,1114.13,1791 Calle Central Apt 68 - Ref 000118,Nota interna orden 000118: validacion logistica 265956 prioridad B lote fe787255,ETL-20250624-000118
119,2024-07-29 18:08:50,2024-08-06 06:47:50,2024-07-29 18:08:50.000,30,1897,26,4,Marketplace,22,OUTLET,2,1019.164418,1834.50,1539.39,8063 Calle Central Apt 834 - Ref 000119,Nota interna orden 000119: validacion logistica 570913 prioridad A lote ce9bd9fa,ETL-20240729-000119
120,2023-11-24 12:25:57,2023-11-28 14:21:57,2023-11-24 12:25:57.000,29,647,23,1,Online,6,TEMPORADA,7,825.356724,5315.30,4737.12,7976 Calle Central Apt 486 - Ref 000120,Nota interna orden 000120: validacion logistica 944953 prioridad A lote abf09029,ETL-20231124-000120
121,2024-07-14 18:27:31,2024-07-17 02:37:31,2024-07-14 18:27:31.000,69,2129,15,3,Distribuidor,2,BLACKFRIDAY,1,853.255806,827.66,818.84,7695 Calle Central Apt 141 - Ref 000121,Nota interna orden 000121: validacion logistica 891902 prioridad A lote 82e8778a,ETL-20240714-000121
122,2025-05-16 07:56:03,2025-05-24 19:20:03,2025-05-16 07:56:03.000,32,2307,2,5,Call Center,22,OUTLET,8,661.413854,4762.18,3225.36,7804 Calle Central Apt 153 - Ref 000122,Nota interna orden 000122: validacion logistica 412230 prioridad B lote aadea7c4,ETL-20250516-000122
123,2024-01-28 13:29:36,2024-01-30 03:33:36,2024-01-28 13:29:36.000,23,280,18,2,Tienda Fisica,24,SIN_PROMO,7,597.885860,4185.20,2776.76,2099 Calle Central Apt 511 - Ref 000123,Nota interna orden 000123: validacion logistica 623483 prioridad C lote 8740a9da,ETL-20240128-000123
124,2025-04-25 13:46:19,2025-05-03 03:39:19,2025-04-25 13:46:19.000,9,722,31,5,Call Center,6,TEMPORADA,5,1163.342791,5351.38,4093.39,4019 Calle Central Apt 601 - Ref 000124,Nota interna orden 000124: validacion logistica 900238 prioridad B lote 9d956a04,ETL-20250425-000124
125,2025-04-04 23:56:19,2025-04-14 00:36:19,2025-04-04 23:56:19.000,55,1841,20,1,Online,14,BLACKFRIDAY,1,278.557343,264.63,179.86,7042 Calle Central Apt 100 - Ref 000125,Nota interna orden 000125: validacion logistica 335709 prioridad C lote 3043093b,ETL-20250404-000125
126,2025-03-08 20:16:12,2025-03-13 06:55:12,2025-03-08 20:16:12.000,80,111,30,3,Distribuidor,8,CYBER,6,394.442391,2366.65,1817.98,4215 Calle Central Apt 17 - Ref 000126,Nota interna orden 000126: validacion logistica 778973 prioridad B lote 5a11553b,ETL-20250308-000126
127,2023-12-28 12:22:53,2023-12-30 05:05:53,2023-12-28 12:22:53.000,78,544,30,2,Tienda Fisica,12,SIN_PROMO,3,1075.780578,2904.61,1914.68,600 Calle Central Apt 726 - Ref 000127,Nota interna orden 000127: validacion logistica 729531 prioridad B lote 3da44714,ETL-20231228-000127
128,2024-07-01 19:47:41,2024-07-04 21:43:41,2024-07-01 19:47:41.000,9,977,11,2,Tienda Fisica,15,CYBER,1,1216.719085,1216.72,780.29,7530 Calle Central Apt 693 - Ref 000128,Nota interna orden 000128: validacion logistica 395684 prioridad A lote ff3cbf84,ETL-20240701-000128
129,2024-01-06 21:25:17,2024-01-11 10:02:17,2024-01-06 21:25:17.000,39,1386,26,1,Online,15,CYBER,8,1089.673012,8717.38,5701.14,3611 Calle Central Apt 355 - Ref 000129,Nota interna orden 000129: validacion logistica 392304 prioridad C lote 7c379456,ETL-20240106-000129
130,2023-06-05 18:29:09,2023-06-08 03:39:09,2023-06-05 18:29:09.000,3,994,9,4,Marketplace,16,LOYALTY,3,1252.646381,3570.04,2197.94,5911 Calle Central Apt 844 - Ref 000130,Nota interna orden 000130: validacion logistica 215532 prioridad B lote 2351a047,ETL-20230605-000130
131,2025-06-01 16:25:31,2025-06-06 23:11:31,2025-06-01 16:25:31.000,49,1912,23,1,Online,5,OUTLET,2,373.631467,657.59,481.37,7929 Calle Central Apt 78 - Ref 000131,Nota interna orden 000131: validacion logistica 617434 prioridad A lote 8ea82ab6,ETL-20250601-000131
132,2024-11-03 13:18:46,2024-11-05 02:24:46,2024-11-03 13:18:46.000,47,1109,24,3,Distribuidor,11,TEMPORADA,8,430.546960,3341.04,2831.71,3922 Calle Central Apt 970 - Ref 000132,Nota interna orden 000132: validacion logistica 634380 prioridad C lote fb234599,ETL-20241103-000132
133,2023-05-26 19:32:24,2023-06-01 11:14:24,2023-05-26 19:32:24.000,59,877,14,3,Distribuidor,21,LOYALTY,6,1129.691705,6439.24,4609.50,628 Calle Central Apt 388 - Ref 000133,Nota interna orden 000133: validacion logistica 601060 prioridad A lote 6c112759,ETL-20230526-000133
134,2023-12-19 22:22:52,2023-12-23 07:13:52,2023-12-19 22:22:52.000,10,579,22,3,Distribuidor,11,TEMPORADA,4,252.412754,979.36,802.11,2156 Calle Central Apt 676 - Ref 000134,Nota interna orden 000134: validacion logistica 411831 prioridad C lote 359f60b7,ETL-20231219-000134
135,2023-02-25 14:28:00,2023-02-28 10:57:00,2023-02-25 14:28:00.000,76,504,23,4,Marketplace,10,OUTLET,6,178.592188,1039.41,901.51,6876 Calle Central Apt 669 - Ref 000135,Nota interna orden 000135: validacion logistica 739690 prioridad C lote 6e5f5feb,ETL-20230225-000135
136,2025-08-14 08:00:36,2025-08-21 08:48:36,2025-08-14 08:00:36.000,51,880,2,2,Tienda Fisica,2,BLACKFRIDAY,4,831.697893,3226.99,2265.10,7077 Calle Central Apt 688 - Ref 000136,Nota interna orden 000136: validacion logistica 151974 prioridad A lote 89a83fbf,ETL-20250814-000136
137,2025-08-31 12:41:43,2025-09-03 01:50:43,2025-08-31 12:41:43.000,31,1644,7,4,Marketplace,15,CYBER,1,1185.808950,1185.81,709.95,9755 Calle Central Apt 345 - Ref 000137,Nota interna orden 000137: validacion logistica 294842 prioridad C lote b32b35c9,ETL-20250831-000137
138,2024-01-18 15:56:05,2024-01-27 21:54:05,2024-01-18 15:56:05.000,72,2324,30,3,Distribuidor,22,OUTLET,6,345.105571,1863.57,1103.99,5838 Calle Central Apt 325 - Ref 000138,Nota interna orden 000138: validacion logistica 258684 prioridad C lote 40484fb3,ETL-20240118-000138
139,2025-07-22 13:03:25,2025-07-25 00:51:25,2025-07-22 13:03:25.000,17,2425,31,2,Tienda Fisica,24,SIN_PROMO,8,207.312376,1658.50,1075.29,4254 Calle Central Apt 557 - Ref 000139,Nota interna orden 000139: validacion logistica 677170 prioridad B lote 5d0e8db0,ETL-20250722-000139
140,2024-03-19 11:19:18,2024-03-22 12:24:18,2024-03-19 11:19:18.000,76,1528,24,2,Tienda Fisica,5,OUTLET,3,198.044462,522.84,439.70,3690 Calle Central Apt 391 - Ref 000140,Nota interna orden 000140: validacion logistica 691597 prioridad C lote f0737080,ETL-20240319-000140
141,2024-11-15 05:18:25,2024-11-20 21:10:25,2024-11-15 05:18:25.000,60,245,1,4,Marketplace,7,BLACKFRIDAY,6,343.978085,1754.29,1125.18,1885 Calle Central Apt 178 - Ref 000141,Nota interna orden 000141: validacion logistica 757105 prioridad A lote 0adea119,ETL-20241115-000141
142,2023-05-13 05:26:51,2023-05-20 07:39:51,2023-05-13 05:26:51.000,69,442,14,5,Call Center,9,LOYALTY,5,1141.442617,5421.85,3979.79,8196 Calle Central Apt 999 - Ref 000142,Nota interna orden 000142: validacion logistica 312083 prioridad B lote c2ebe8d1,ETL-20230513-000142
143,2023-11-11 06:47:05,2023-11-18 16:23:05,2023-11-11 06:47:05.000,4,125,29,2,Tienda Fisica,24,SIN_PROMO,8,942.956797,7543.65,5411.75,8617 Calle Central Apt 51 - Ref 000143,Nota interna orden 000143: validacion logistica 838652 prioridad A lote 23c21f8c,ETL-20231111-000143
144,2025-05-27 07:23:24,2025-06-01 22:41:24,2025-05-27 07:23:24.000,48,1500,25,5,Call Center,11,TEMPORADA,4,1148.741530,4457.12,2941.56,6732 Calle Central Apt 665 - Ref 000144,Nota interna orden 000144: validacion logistica 101369 prioridad B lote 564c27c4,ETL-20250527-000144
145,2024-06-22 19:16:58,2024-06-28 05:05:58,2024-06-22 19:16:58.000,59,923,7,2,Tienda Fisica,9,LOYALTY,6,1365.097800,7781.06,4501.93,6037 Calle Central Apt 57 - Ref 000145,Nota interna orden 000145: validacion logistica 726719 prioridad B lote 827c26a3,ETL-20240622-000145
146,2024-10-10 17:30:58,2024-10-20 10:23:58,2024-10-10 17:30:58.000,34,619,34,1,Online,9,LOYALTY,4,1333.932968,5068.95,2978.36,1234 Calle Central Apt 557 - Ref 000146,Nota interna orden 000146: validacion logistica 244016 prioridad B lote cd37e3c0,ETL-20241010-000146
147,2025-07-01 14:29:03,2025-07-08 10:41:03,2025-07-01 14:29:03.000,10,2219,11,1,Online,5,OUTLET,3,278.609755,735.53,589.76,5287 Calle Central Apt 678 - Ref 000147,Nota interna orden 000147: validacion logistica 598535 prioridad A lote 21775514,ETL-20250701-000147
148,2024-10-24 13:46:45,2024-11-01 01:23:45,2024-10-24 13:46:45.000,51,265,34,4,Marketplace,17,OUTLET,4,952.081478,3617.91,2465.43,3538 Calle Central Apt 111 - Ref 000148,Nota interna orden 000148: validacion logistica 184900 prioridad B lote 522cd001,ETL-20241024-000148
149,2025-01-25 12:04:16,2025-01-29 02:33:16,2025-01-25 12:04:16.000,54,107,18,1,Online,8,CYBER,8,342.272273,2738.18,1787.40,3330 Calle Central Apt 107 - Ref 000149,Nota interna orden 000149: validacion logistica 307411 prioridad A lote 9d667036,ETL-20250125-000149
150,2025-09-01 08:44:24,2025-09-06 17:56:24,2025-09-01 08:44:24.000,71,329,31,4,Marketplace,14,BLACKFRIDAY,4,487.982519,1854.33,1472.80,5174 Calle Central Apt 266 - Ref 000150,Nota interna orden 000150: validacion logistica 632749 prioridad A lote deaf53c5,ETL-20250901-000150
151,2023-07-18 14:44:40,2023-07-27 11:12:40,2023-07-18 14:44:40.000,33,377,26,4,Marketplace,14,BLACKFRIDAY,4,967.053497,3674.80,2164.36,1311 Calle Central Apt 550 - Ref 000151,Nota interna orden 000151: validacion logistica 361754 prioridad B lote e0b3cec8,ETL-20230718-000151
152,2024-08-22 01:23:14,2024-08-23 16:46:14,2024-08-22 01:23:14.000,39,373,14,3,Distribuidor,5,OUTLET,5,1204.230716,5298.62,3421.72,3702 Calle Central Apt 572 - Ref 000152,Nota interna orden 000152: validacion logistica 690549 prioridad B lote e42fe3ab,ETL-20240822-000152
153,2023-06-19 05:25:53,2023-06-27 09:17:53,2023-06-19 05:25:53.000,33,1716,28,5,Call Center,2,BLACKFRIDAY,8,1042.610695,8090.66,4589.15,2493 Calle Central Apt 946 - Ref 000153,Nota interna orden 000153: validacion logistica 385232 prioridad C lote edc4e22b,ETL-20230619-000153
154,2023-04-24 06:37:19,2023-05-01 08:12:19,2023-04-24 06:37:19.000,56,1577,17,3,Distribuidor,9,LOYALTY,7,487.065074,3238.98,2284.73,9859 Calle Central Apt 147 - Ref 000154,Nota interna orden 000154: validacion logistica 755388 prioridad C lote b083163a,ETL-20230424-000154
155,2025-10-06 00:20:23,2025-10-11 03:37:23,2025-10-06 00:20:23.000,53,1456,9,2,Tienda Fisica,12,SIN_PROMO,3,1032.599030,2788.02,2447.27,9001 Calle Central Apt 226 - Ref 000155,Nota interna orden 000155: validacion logistica 111131 prioridad C lote 9d772898,ETL-20251006-000155
156,2024-08-10 16:54:25,2024-08-15 18:00:25,2024-08-10 16:54:25.000,52,716,20,4,Marketplace,10,OUTLET,8,774.187410,6007.69,4152.36,2263 Calle Central Apt 308 - Ref 000156,Nota interna orden 000156: validacion logistica 568652 prioridad B lote 36266e04,ETL-20240810-000156
157,2025-08-05 14:12:09,2025-08-14 19:13:09,2025-08-05 14:12:09.000,68,1015,22,1,Online,4,LOYALTY,1,830.553971,705.97,670.22,3809 Calle Central Apt 957 - Ref 000157,Nota interna orden 000157: validacion logistica 908888 prioridad A lote 43743101,ETL-20250805-000157
158,2025-02-26 02:02:17,2025-03-05 08:41:17,2025-02-26 02:02:17.000,65,2269,24,3,Distribuidor,21,LOYALTY,5,446.592369,2121.31,1794.92,9774 Calle Central Apt 72 - Ref 000158,Nota interna orden 000158: validacion logistica 205625 prioridad A lote fb2ccfee,ETL-20250226-000158
159,2025-01-02 17:31:01,2025-01-03 23:33:01,2025-01-02 17:31:01.000,78,244,4,5,Call Center,19,BLACKFRIDAY,8,1230.471955,9351.59,5550.04,1213 Calle Central Apt 225 - Ref 000159,Nota interna orden 000159: validacion logistica 116144 prioridad C lote fbf43d84,ETL-20250102-000159
160,2024-02-06 18:08:48,2024-02-14 01:30:48,2024-02-06 18:08:48.000,5,2126,23,1,Online,13,SIN_PROMO,2,386.503619,695.71,588.80,129 Calle Central Apt 63 - Ref 000160,Nota interna orden 000160: validacion logistica 560057 prioridad A lote 33f53250,ETL-20240206-000160
161,2024-04-10 03:24:35,2024-04-15 11:09:35,2024-04-10 03:24:35.000,56,2003,27,5,Call Center,4,LOYALTY,6,467.317264,2383.32,1965.43,5388 Calle Central Apt 770 - Ref 000161,Nota interna orden 000161: validacion logistica 925810 prioridad A lote 8a3239ab,ETL-20240410-000161
162,2023-10-04 14:06:09,2023-10-07 10:58:09,2023-10-04 14:06:09.000,51,1980,14,2,Tienda Fisica,15,CYBER,8,1056.268314,8450.15,4913.66,1668 Calle Central Apt 890 - Ref 000162,Nota interna orden 000162: validacion logistica 512707 prioridad B lote d973133e,ETL-20231004-000162
163,2025-05-07 04:50:53,2025-05-11 03:33:53,2025-05-07 04:50:53.000,52,90,24,1,Online,23,TEMPORADA,8,819.493132,6031.47,4263.67,1304 Calle Central Apt 718 - Ref 000163,Nota interna orden 000163: validacion logistica 686125 prioridad A lote d1294461,ETL-20250507-000163
164,2025-07-18 17:32:21,2025-07-25 02:15:21,2025-07-18 17:32:21.000,39,590,29,5,Call Center,13,SIN_PROMO,4,1145.328228,4123.18,2790.18,1727 Calle Central Apt 208 - Ref 000164,Nota interna orden 000164: validacion logistica 750685 prioridad A lote e28050e3,ETL-20250718-000164
165,2024-03-20 21:00:25,2024-03-22 10:17:25,2024-03-20 21:00:25.000,11,2078,7,1,Online,18,TEMPORADA,5,573.538623,2580.92,2377.38,2566 Calle Central Apt 110 - Ref 000165,Nota interna orden 000165: validacion logistica 584155 prioridad A lote 2dcbb660,ETL-20240320-000165
