CustomerKey,CustomerName,CustomerSegment,GeographyKey,EmailDomain,BirthYear
1823,Andres Torres 1823,Corporativo,4,contoso.com,2003
1824,Miguel Sanchez 1824,Gobierno,21,contoso.com,1998
1825,Andres Torres 1825,Gobierno,13,gmail.com,1965
1826,Camila Lopez 1826,Corporativo,13,fabrikam.com,1997
1827,Diego Lopez 1827,Pyme,22,cliente.co,1981
1828,Daniela Torres 1828,Retail,18,gmail.com,1971
1829,Camila Morales 1829,Corporativo,13,contoso.com,1987
1830,Diego Ramirez 1830,Pyme,19,gmail.com,1992
1831,Pedro Perez 1831,Retail,23,fabrikam.com,1976
1832,Valentina Rodriguez 1832,Retail,3,cliente.co,1971
1833,Pedro Martinez 1833,Educacion,30,fabrikam.com,1983
1834,Jorge Martinez 1834,Corporativo,8,outlook.com,1991
1835,Ana Rojas 1835,Gobierno,22,gmail.com,1981
1836,Miguel Rodriguez 1836,Educacion,18,gmail.com,1993
1837,Miguel Vargas 1837,Pyme,16,fabrikam.com,1990
1838,Andres Rojas 1838,Retail,20,fabrikam.com,2002
1839,Miguel Vargas 1839,Retail,34,contoso.com,1966
1840,Isabella Rojas 1840,Gobierno,27,cliente.co,1979
1841,Valentina Sanchez 1841,Gobierno,20,fabrikam.com,1996
1842,Miguel Morales 1842,Retail,18,gmail.com,2003
1843,Camila Morales 1843,Pyme,8,gmail.com,1997
1844,Felipe Gomez 1844,Retail,14,gmail.com,1979
1845,Pedro Torres 1845,Retail,6,cliente.co,1961
1846,Miguel Lopez 1846,Pyme,12,empresa.com,1968
1847,Maria Torres 1847,Pyme,24,fabrikam.com,1976
1848,Juan Gomez 1848,Pyme,20,cliente.co,1989
1849,Laura Castro 1849,Corporativo,8,gmail.com,1972
1850,Diego Torres 1850,Educacion,8,contoso.com,1981
1851,Valentina Torres 1851,Corporativo,26,gmail.com,1982
1852,Jorge Vargas 1852,Corporativo,34,outlook.com,1969
1853,Carlos Sanchez 1853,Gobierno,29,cliente.co,1962
1854,Pedro Sanchez 1854,Retail,32,contoso.com,1997
1855,Camila Vargas 1855,Retail,28,gmail.com,1990
1856,Carlos Martinez 1856,Gobierno,12,contoso.com,1991
1857,Laura Perez 1857,Pyme,30,contoso.com,1999
1858,Pedro Sanchez 1858,Retail,14,outlook.com,1992
1859,Sofia Rojas 1859,Educacion,7,cliente.co,1967
1860,Maria Diaz 1860,Corporativo,25,gmail.com,1977
1861,Miguel Morales 1861,Corporativo,15,empresa.com,1998
1862,Carlos Vargas 1862,Corporativo,28,fabrikam.com,1990
1863,Laura Lopez 1863,Retail,23,fabrikam.com,2003
1864,Valentina Gomez 1864,Educacion,2,fabrikam.com,1969
1865,Daniela Rojas 1865,Educacion,28,outlook.com,1976
1866,Camila Martinez 1866,Educacion,24,empresa.com,1992
1867,Andres Garcia 1867,Corporativo,7,contoso.com,1975
1868,Laura Martinez 1868,Retail,7,fabrikam.com,1962
1869,Pedro Lopez 1869,Pyme,24,contoso.com,2001
1870,Jorge Morales 1870,Gobierno,22,fabrikam.com,1982
1871,Sofia Rojas 1871,Pyme,30,cliente.co,1996
1872,Sofia Castro 1872,Pyme,4,empresa.com,1966
1873,Ana Torres 1873,Gobierno,20,outlook.com,1997
1874,Isabella Gomez 1874,Retail,27,contoso.com,1968
1875,Miguel Perez 1875,Retail,26,gmail.com,1981
1876,Miguel Gomez 1876,Educacion,20,outlook.com,1977
1877,Valentina Castro 1877,Gobierno,12,gmail.com,1984
1878,Jorge Vargas 1878,Pyme,24,fabrikam.com,1974
1879,Ana Gomez 1879,Pyme,14,contoso.com,1966
1880,Diego Martinez 1880,Retail,6,fabrikam.com,1994
1881,Jorge Diaz 1881,Corporativo,28,cliente.co,1999
1882,Camila Rojas 1882,Educacion,31,gmail.com,1991
1883,Diego Ramirez 1883,Educacion,8,gmail.com,1989
1884,Felipe Vargas 1884,Retail,5,gmail.com,1988
1885,Maria Garcia 1885,Educacion,20,outlook.com,2001
1886,Miguel Rodriguez 1886,Educacion,24,contoso.com,1990
1887,Ana Castro 1887,Educacion,33,fabrikam.com,1993
1888,Sofia Lopez 1888,Retail,10,gmail.com,1998
1889,Juan Rodriguez 1889,Retail,17,contoso.com,1994
1890,Camila Rojas 1890,Pyme,29,outlook.com,1986
1891,Isabella Perez 1891,Educacion,31,cliente.co,1983
1892,Laura Morales 1892,Corporativo,5,empresa.com,1982
1893,Daniela Rodriguez 1893,Educacion,33,outlook.com,1988
1894,Isabella Diaz 1894,Educacion,23,contoso.com,1970
1895,Pedro Rodriguez 1895,Gobierno,4,cliente.co,2001
1896,Andres Torres 1896,Educacion,19,empresa.com,1976
1897,Sofia Rodriguez 1897,Corporativo,26,empresa.com,1995
1898,Diego Ramirez 1898,Pyme,28,contoso.com,1979
1899,Valentina Martinez 1899,Educacion,11,gmail.com,1963
1900,Daniela Garcia 1900,Corporativo,26,fabrikam.com,1971
1901,Felipe Castro 1901,Retail,22,empresa.com,1970
1902,Daniela Rojas 1902,Pyme,25,cliente.co,1966
1903,Laura Diaz 1903,Educacion,25,cliente.co,1993
1904,Camila Rojas 1904,Gobierno,16,cliente.co,1985
1905,Jorge Lopez 1905,Educacion,10,outlook.com,1998
1906,Camila Gomez 1906,Corporativo,19,empresa.com,1983
1907,Carlos Vargas 1907,Retail,17,contoso.com,1961
1908,Ana Lopez 1908,Gobierno,34,cliente.co,1970
1909,Sofia Lopez 1909,Educacion,25,contoso.com,1999
1910,Pedro Garcia 1910,Gobierno,10,cliente.co,1975
1911,Camila Lopez 1911,Retail,18,cliente.co,2001
1912,Juan Morales 1912,Educacion,23,gmail.com,1986
1913,Ana Garcia 1913,Corporativo,11,empresa.com,1987
1914,Valentina Vargas 1914,Corporativo,32,cliente.co,1996
1915,Felipe Morales 1915,Gobierno,15,cliente.co,1990
1916,Maria Torres 1916,Retail,19,gmail.com,1967
1917,Juan Castro 1917,Gobierno,2,gmail.com,1984
1918,Andres Lopez 1918,Corporativo,19,outlook.com,1972
1919,Sofia Rodriguez 1919,Pyme,33,gmail.com,1973
1920,Jorge Ramirez 1920,Retail,5,fabrikam.com,1993
1921,Andres Gomez 1921,Pyme,28,fabrikam.com,1985
1922,Carlos Ramirez 1922,Pyme,32,empresa.com,1976
1923,Diego Garcia 1923,Gobierno,20,empresa.com,2003
1924,Ana Rojas 1924,Pyme,21,fabrikam.com,2001
1925,Camila Castro 1925,Educacion,8,cliente.co,1982
1926,Jorge Ramirez 1926,Retail,20,outlook.com,1999
1927,Diego Martinez 1927,Pyme,4,cliente.co,1966
1928,Maria Rodriguez 1928,Retail,23,empresa.com,1981
1929,Camila Castro 1929,Retail,22,outlook.com,1963
1930,Sofia Martinez 1930,Educacion,17,empresa.com,1977
1931,Maria Perez 1931,Retail,33,fabrikam.com,1998
1932,Ana Torres 1932,Pyme,16,gmail.com,1988
1933,Jorge Morales 1933,Gobierno,28,contoso.com,1978
1934,Laura Garcia 1934,Educacion,7,outlook.com,1996
1935,Pedro Morales 1935,Corporativo,18,gmail.com,2003
1936,Camila Torres 1936,Retail,17,empresa.com,2003
1937,Daniela Garcia 1937,Educacion,19,contoso.com,1966
1938,Pedro Torres 1938,Gobierno,26,outlook.com,1965
1939,Valentina Castro 1939,Educacion,10,empresa.com,1972
1940,Isabella Castro 1940,Educacion,14,cliente.co,1980
1941,Ana Sanchez 1941,Educacion,9,fabrikam.com,1994
1942,Daniela Perez 1942,Retail,33,cliente.co,1990
1943,Ana Garcia 1943,Pyme,4,gmail.com,1995
1944,Pedro Garcia 1944,Gobierno,4,empresa.com,1963
1945,Juan Rodriguez 1945,Corporativo,24,gmail.com,1992
1946,Juan Diaz 1946,Pyme,15,gmail.com,1964
1947,Laura Diaz 1947,Pyme,33,fabrikam.com,1965
1948,Sofia Martinez 1948,Retail,31,empresa.com,2000
1949,Carlos Sanchez 1949,Pyme,19,empresa.com,1987
1950,Andres Perez 1950,Retail,4,empresa.com,1961
1951,Andres Rojas 1951,Corporativo,31,cliente.co,1987
1952,Sofia Rodriguez 1952,Corporativo,33,cliente.co,1981
1953,Daniela Rodriguez 1953,Corporativo,5,cliente.co,1998
1954,Carlos Ramirez 1954,Educacion,32,cliente.co,1985
1955,Juan Perez 1955,Pyme,21,empresa.com,1960
1956,Pedro Diaz 1956,Pyme,5,contoso.com,1962
1957,Ana Rodriguez 1957,Gobierno,13,fabrikam.com,1960
1958,Camila Castro 1958,Pyme,21,gmail.com,1970
1959,Pedro Ramirez 1959,Gobierno,18,empresa.com,1979
1960,Laura Perez 1960,Pyme,24,outlook.com,1988
1961,Sofia Sanchez 1961,Corporativo,20,fabrikam.com,1981
1962,Juan Castro 1962,Corporativo,19,gmail.com,1968
1963,Sofia Diaz 1963,Pyme,27,outlook.com,1977
1964,Valentina Sanchez 1964,Corporativo,19,empresa.com,1987
1965,Sofia Lopez 1965,Educacion,27,fabrikam.com,1977
1966,Camila Lopez 1966,Corporativo,8,outlook.com,1974
1967,Jorge Vargas 1967,Pyme,32,gmail.com,1989
1968,Pedro Garcia 1968,Gobierno,8,gmail.com,1990
1969,Diego Perez 1969,Corporativo,33,contoso.com,1980
1970,Diego Torres 1970,Retail,30,empresa.com,1978
1971,Camila Castro 1971,Retail,8,gmail.com,1961
1972,Isabella Garcia 1972,Retail,21,empresa.com,1984
1973,Maria Lopez 1973,Educacion,10,fabrikam.com,1973
1974,Andres Lopez 1974,Corporativo,32,outlook.com,1996
1975,Daniela Rojas 1975,Corporativo,7,gmail.com,1988
1976,Pedro Diaz 1976,Retail,4,cliente.co,1969
1977,Valentina Rojas 1977,Educacion,5,empresa.com,1995
1978,Andres Rodriguez 1978,Gobierno,26,contoso.com,1986
1979,Carlos Sanchez 1979,Educacion,33,contoso.com,1990
1980,Carlos Sanchez 1980,Gobierno,14,gmail.com,1965
1981,Sofia Diaz 1981,Pyme,6,gmail.com,1970
1982,Carlos Diaz 1982,Gobierno,6,outlook.com,1972
1983,Camila Ramirez 1983,Educacion,1,outlook.com,2002
1984,Sofia Martinez 1984,Pyme,24,contoso.com,1979
1985,Daniela Sanchez 1985,Retail,10,outlook.com,1993
1986,Carlos Martinez 1986,Gobierno,30,gmail.com,1997
1987,Diego Perez 1987,Pyme,31,contoso.com,1980
1988,Miguel Ramirez 1988,Educacion,15,outlook.com,1981
1989,Ana Martinez 1989,Educacion,19,outlook.com,2000
1990,Valentina Lopez 1990,Pyme,31,contoso.com,1981
1991,Isabella Vargas 1991,Educacion,11,outlook.com,1991
1992,Carlos Perez 1992,Corporativo,19,outlook.com,1988
1993,Laura Garcia 1993,Educacion,30,contoso.com,1969
1994,Valentina Diaz 1994,Retail,23,empresa.com,1974
1995,Juan Lopez 1995,Corporativo,16,contoso.com,1988
1996,Sofia Perez 1996,Educacion,14,empresa.com,1991
1997,Miguel Torres 1997,Educacion,12,empresa.com,1974
1998,Daniela Morales 1998,Educacion,4,fabrikam.com,1964
1999,Sofia Vargas 1999,Retail,1,gmail.com,2003
2000,Andres Torres 2000,Educacion,15,empresa.com,1985
2001,Laura Diaz 2001,Pyme,25,fabrikam.com,1965
2002,Isabella Rojas 2002,Corporativo,16,fabrikam.com,1971
2003,Sofia Ramirez 2003,Educacion,27,outlook.com,1969
2004,Pedro Perez 2004,Educacion,9,gmail.com,2003
2005,Andres Rojas 2005,Pyme,13,cliente.co,1975
2006,Andres Torres 2006,Corporativo,11,outlook.com,1966
2007,Valentina Gomez 2007,Pyme,9,fabrikam.com,1978
2008,Felipe Garcia 2008,Educacion,19,fabrikam.com,1978
2009,Andres Torres 2009,Pyme,26,fabrikam.com,1999
2010,Jorge Diaz 2010,Educacion,21,cliente.co,1960
2011,Camila Rodriguez 2011,Pyme,31,gmail.com,1975
2012,Jorge Gomez 2012,Retail,1,fabrikam.com,1995
2013,Camila Vargas 2013,Educacion,28,cliente.co,1970
2014,Jorge Torres 2014,Gobierno,34,contoso.com,1973
2015,Carlos Gomez 2015,Gobierno,33,gmail.com,1976
2016,Miguel Ramirez 2016,Educacion,30,empresa.com,1980
2017,Miguel Martinez 2017,Gobierno,12,empresa.com,1991
2018,Valentina Ramirez 2018,Retail,32,outlook.com,1966
2019,Camila Vargas 2019,Corporativo,23,outlook.com,1993
2020,Isabella Rodriguez 2020,Corporativo,23,cliente.co,1973
2021,Sofia Castro 2021,Pyme,34,contoso.com,1987
2022,Valentina Diaz 2022,Retail,12,cliente.co,1972
2023,Sofia Diaz 2023,Corporativo,20,gmail.com,1970
2024,Juan Rodriguez 2024,Retail,16,cliente.co,1991
2025,Carlos Martinez 2025,Corporativo,29,contoso.com,2000
2026,Valentina Rojas 2026,Corporativo,13,outlook.com,1992
2027,Carlos Martinez 2027,Educacion,17,fabrikam.com,1966
2028,Camila Ramirez 2028,Gobierno,28,gmail.com,1963
2029,Daniela Vargas 2029,Retail,7,cliente.co,1995
2030,Andres Castro 2030,Gobierno,30,cliente.co,1981
2031,Maria Sanchez 2031,Gobierno,15,empresa.com,1979
2032,Valentina Garcia 2032,Retail,3,fabrikam.com,1965
2033,Pedro Diaz 2033,Corporativo,14,outlook.com,1975
2034,Sofia Gomez 2034,Pyme,5,outlook.com,1977
2035,Andres Lopez 2035,Educacion,2,cliente.co,1964
2036,Andres Castro 2036,Corporativo,20,contoso.com,1966
2037,Ana Garcia 2037,Corporativo,7,outlook.com,1963
2038,Juan Castro 2038,Educacion,11,contoso.com,1973
2039,Pedro Morales 2039,Retail,33,fabrikam.com,1980
2040,Felipe Sanchez 2040,Retail,6,gmail.com,1964
2041,Juan Rodriguez 2041,Corporativo,23,empresa.com,1999
2042,Isabella Perez 2042,Retail,33,fabrikam.com,1968
2043,Ana Gomez 2043,Gobierno,19,cliente.co,1984
2044,Pedro Gomez 2044,Pyme,16,contoso.com,1997
2045,Maria Rodriguez 2045,Pyme,21,gmail.com,1960
2046,Miguel Sanchez 2046,Gobierno,20,contoso.com,1979
2047,Diego Diaz 2047,Educacion,12,gmail.com,1962
2048,Daniela Rojas 2048,Educacion,14,cliente.co,1969
2049,Sofia Rodriguez 2049,Gobierno,21,outlook.com,1962
2050,Jorge Ramirez 2050,Educacion,26,cliente.co,1999
2051,Andres Sanchez 2051,Pyme,20,contoso.com,1974
2052,Diego Garcia 2052,Pyme,14,fabrikam.com,1983
2053,Ana Gomez 2053,Corporativo,6,cliente.co,1984
2054,Felipe Martinez 2054,Retail,17,fabrikam.com,1989
2055,Felipe Morales 2055,Gobierno,20,empresa.com,1984
2056,Felipe Rodriguez 2056,Gobierno,34,outlook.com,1978
2057,Carlos Rodriguez 2057,Gobierno,1,gmail.com,1965
2058,Camila Perez 2058,Corporativo,23,cliente.co,1967
2059,Maria Lopez 2059,Gobierno,32,contoso.com,1963
2060,Andres Gomez 2060,Educacion,25,gmail.com,1974
2061,Ana Diaz 2061,Retail,15,contoso.com,1980
2062,Sofia Perez 2062,Corporativo,34,empresa.com,1970
2063,Juan Lopez 2063,Retail,23,outlook.com,1990
2064,Daniela Gomez 2064,Gobierno,15,outlook.com,1979
2065,Carlos Diaz 2065,Retail,25,gmail.com,1996
2066,Isabella Morales 2066,Educacion,16,fabrikam.com,1989
2067,Sofia Castro 2067,Educacion,9,contoso.com,1960
2068,Sofia Martinez 2068,Retail,12,empresa.com,1993
2069,Jorge Martinez 2069,Gobierno,30,outlook.com,1973
2070,Diego Torres 2070,Retail,2,cliente.co,2002
2071,Camila Sanchez 2071,Educacion,23,cliente.co,1969
2072,Felipe Perez 2072,Retail,29,contoso.com,1992
2073,Laura Perez 2073,Educacion,10,fabrikam.com,1991
2074,Pedro Perez 2074,Retail,10,contoso.com,1982
2075,Ana Ramirez 2075,Gobierno,10,gmail.com,1974
2076,Pedro Torres 2076,Gobierno,9,empresa.com,1988
2077,Laura Lopez 2077,Retail,8,empresa.com,1986
2078,Ana Rodriguez 2078,Pyme,7,contoso.com,1962
2079,Ana Martinez 2079,Pyme,12,contoso.com,1988
2080,Carlos Castro 2080,Retail,30,empresa.com,1964
2081,Pedro Vargas 2081,Retail,5,gmail.com,1985
2082,Andres Rojas 2082,Gobierno,8,cliente.co,1977
2083,Laura Martinez 2083,Retail,13,gmail.com,1990
2084,Daniela Castro 2084,Corporativo,16,fabrikam.com,1968
2085,Miguel Lopez 2085,Corporativo,1,fabrikam.com,1972
2086,Daniela Lopez 2086,Retail,18,fabrikam.com,1965
2087,Pedro Gomez 2087,Educacion,20,cliente.co,1961
2088,Pedro Rodriguez 2088,Retail,16,contoso.com,1963
2089,Daniela Morales 2089,Corporativo,16,gmail.com,1991
2090,Carlos Vargas 2090,Gobierno,34,cliente.co,1966
2091,Sofia Morales 2091,Pyme,4,fabrikam.com,1997
2092,Miguel Torres 2092,Corporativo,33,fabrikam.com,1986
2093,Valentina Lopez 2093,Gobierno,12,contoso.com,1980
2094,Maria Castro 2094,Pyme,3,outlook.com,1966
2095,Jorge Castro 2095,Educacion,24,empresa.com,1966
2096,Jorge Vargas 2096,Gobierno,28,empresa.com,1986
2097,Diego Garcia 2097,Retail,25,outlook.com,1967
2098,Camila Garcia 2098,Pyme,9,fabrikam.com,1987
2099,Carlos Torres 2099,Educacion,4,fabrikam.com,1975
2100,Ana Morales 2100,Educacion,20,outlook.com,1963
2101,Carlos Torres 2101,Retail,19,cliente.co,1974
2102,Sofia Torres 2102,Pyme,16,outlook.com,1960
2103,Felipe Castro 2103,Pyme,11,contoso.com,1971
2104,Daniela Lopez 2104,Pyme,23,fabrikam.com,2003
2105,Andres Diaz 2105,Gobierno,32,empresa.com,1986
2106,Juan Torres 2106,Educacion,10,outlook.com,2003
2107,Jorge Lopez 2107,Educacion,6,empresa.com,1963
2108,Isabella Garcia 2108,Gobierno,29,outlook.com,2001
2109,Miguel Gomez 2109,Pyme,9,fabrikam.com,1986
2110,Sofia Rojas 2110,Pyme,29,fabrikam.com,1964
2111,Isabella Rodriguez 2111,Educacion,31,outlook.com,1965
2112,Daniela Martinez 2112,Corporativo,4,cliente.co,1988
2113,Jorge Perez 2113,Educacion,21,fabrikam.com,1985
2114,Jorge Perez 2114,Pyme,20,gmail.com,1985
2115,Jorge Lopez 2115,Educacion,21,cliente.co,1994
2116,Juan Rojas 2116,Educacion,14,contoso.com,1962
2117,Maria Gomez 2117,Pyme,31,outlook.com,1996
2118,Diego Lopez 2118,Retail,1,cliente.co,1979
2119,Felipe Lopez 2119,Retail,8,empresa.com,2000
2120,Miguel Gomez 2120,Gobierno,22,contoso.com,2003
2121,Camila Lopez 2121,Retail,5,fabrikam.com,1989
2122,Andres Ramirez 2122,Educacion,19,gmail.com,1996
2123,Isabella Martinez 2123,Pyme,14,gmail.com,1978
2124,Laura Vargas 2124,Educacion,31,gmail.com,1994
2125,Isabella Sanchez 2125,Pyme,18,fabrikam.com,1985
2126,Ana Gomez 2126,Educacion,23,fabrikam.com,1966
2127,Valentina Lopez 2127,Corporativo,7,gmail.com,1962
2128,Pedro Castro 2128,Retail,30,fabrikam.com,1994
2129,Juan Diaz 2129,Corporativo,15,outlook.com,1997
2130,Camila Martinez 2130,Educacion,17,cliente.co,2003
2131,Maria Ramirez 2131,Educacion,5,outlook.com,2002
2132,Isabella Torres 2132,Gobierno,21,fabrikam.com,1976
2133,Andres Garcia 2133,Corporativo,30,gmail.com,1979
2134,Diego Lopez 2134,Retail,12,outlook.com,1983
2135,Pedro Rodriguez 2135,Corporativo,32,outlook.com,1995
2136,Isabella Lopez 2136,Retail,23,gmail.com,1998
2137,Camila Castro 2137,Educacion,8,empresa.com,1997
2138,Felipe Rodriguez 2138,Educacion,16,gmail.com,1981
2139,Juan Martinez 2139,Educacion,15,outlook.com,1974
2140,Miguel Lopez 2140,Gobierno,29,empresa.com,1978
2141,Sofia Perez 2141,Educacion,17,gmail.com,2002
2142,Isabella Garcia 2142,Educacion,2,gmail.com,1991
2143,Ana Perez 2143,Gobierno,20,contoso.com,1999
2144,Diego Lopez 2144,Educacion,26,cliente.co,1977
2145,Felipe Vargas 2145,Educacion,19,fabrikam.com,1993
2146,Sofia Rojas 2146,Corporativo,29,cliente.co,1961
2147,Ana Castro 2147,Corporativo,2,cliente.co,1985
2148,Sofia Ramirez 2148,Gobierno,27,fabrikam.com,1999
2149,Andres Lopez 2149,Corporativo,29,cliente.co,2001
2150,Juan Garcia 2150,Corporativo,12,fabrikam.com,1962
2151,Miguel Rodriguez 2151,Pyme,27,fabrikam.com,1981
2152,Isabella Sanchez 2152,Retail,2,outlook.com,1971
2153,Camila Perez 2153,Corporativo,31,cliente.co,1976
2154,Diego Sanchez 2154,Gobierno,21,cliente.co,1995
2155,Daniela Morales 2155,Corporativo,8,cliente.co,1980
2156,Ana Perez 2156,Educacion,11,empresa.com,1992
2157,Laura Garcia 2157,Gobierno,19,gmail.com,1994
2158,Laura Ramirez 2158,Pyme,34,empresa.com,1990
2159,Diego Torres 2159,Pyme,26,gmail.com,1995
2160,Ana Martinez 2160,Gobierno,27,contoso.com,1972
2161,Juan Perez 2161,Gobierno,24,empresa.com,1987
2162,Valentina Garcia 2162,Corporativo,25,fabrikam.com,2002
2163,Jorge Gomez 2163,Gobierno,21,fabrikam.com,1993
2164,Laura Rodriguez 2164,Corporativo,1,fabrikam.com,1972
2165,Carlos Castro 2165,Gobierno,21,cliente.co,1973
2166,Pedro Vargas 2166,Retail,29,gmail.com,2000
2167,Jorge Diaz 2167,Gobierno,12,cliente.co,1963
2168,Sofia Lopez 2168,Educacion,30,contoso.com,2003
2169,Miguel Garcia 2169,Retail,11,gmail.com,1997
2170,Pedro Morales 2170,Retail,16,empresa.com,1978
2171,Maria Garcia 2171,Pyme,18,cliente.co,1980
2172,Laura Diaz 2172,Pyme,34,gmail.com,1970
2173,Juan Morales 2173,Educacion,23,contoso.com,1961
2174,Valentina Castro 2174,Gobierno,24,empresa.com,1969
2175,Carlos Vargas 2175,Educacion,6,cliente.co,1973
2176,Sofia Perez 2176,Pyme,1,outlook.com,1962
2177,Carlos Morales 2177,Educacion,15,cliente.co,1996
2178,Carlos Gomez 2178,Retail,11,fabrikam.com,1996
2179,Isabella Castro 2179,Pyme,12,contoso.com,1996
2180,Jorge Rojas 2180,Corporativo,29,outlook.com,1963
2181,Andres Garcia 2181,Educacion,16,cliente.co,1997
2182,Sofia Diaz 2182,Educacion,20,outlook.com,1983
2183,Diego Garcia 2183,Retail,14,outlook.com,1966
2184,Laura Vargas 2184,Educacion,21,cliente.co,1964
2185,Andres Diaz 2185,Corporativo,5,empresa.com,1960
2186,Isabella Diaz 2186,Pyme,22,contoso.com,1963
2187,Isabella Torres 2187,Retail,29,empresa.com,1968
2188,Isabella Rodriguez 2188,Pyme,30,cliente.co,2000
2189,Miguel Castro 2189,Gobierno,32,fabrikam.com,1981
2190,Camila Martinez 2190,Gobierno,17,gmail.com,1992
2191,Maria Rojas 2191,Pyme,20,outlook.com,1997
2192,Diego Diaz 2192,Educacion,6,contoso.com,1994
2193,Pedro Ramirez 2193,Pyme,7,fabrikam.com,1990
2194,Maria Diaz 2194,Gobierno,29,contoso.com,1963
2195,Laura Gomez 2195,Gobierno,29,cliente.co,1978
2196,Carlos Vargas 2196,Educacion,3,fabrikam.com,1991
2197,Carlos Morales 2197,Pyme,5,outlook.com,1970
2198,Sofia Ramirez 2198,Corporativo,15,empresa.com,1988
2199,Miguel Sanchez 2199,Retail,3,cliente.co,1981
2200,Andres Sanchez 2200,Corporativo,24,cliente.co,1963
2201,Juan Vargas 2201,Gobierno,31,outlook.com,1993
2202,Sofia Sanchez 2202,Pyme,30,cliente.co,1986
2203,Laura Perez 2203,Retail,15,contoso.com,1961
2204,Jorge Garcia 2204,Retail,20,fabrikam.com,1975
2205,Juan Gomez 2205,Retail,26,gmail.com,1968
2206,Sofia Vargas 2206,Gobierno,13,empresa.com,2003
2207,Diego Gomez 2207,Corporativo,25,gmail.com,1989
2208,Diego Lopez 2208,Pyme,3,fabrikam.com,1983
2209,Sofia Rojas 2209,Educacion,5,empresa.com,1986
2210,Daniela Rojas 2210,Educacion,14,fabrikam.com,2000
2211,Valentina Castro 2211,Retail,16,fabrikam.com,1997
2212,Laura Castro 2212,Corporativo,26,empresa.com,1986
2213,Andres Ramirez 2213,Corporativo,32,cliente.co,1993
2214,Valentina Sanchez 2214,Educacion,16,empresa.com,1970
2215,Miguel Rodriguez 2215,Pyme,30,cliente.co,1960
2216,Jorge Vargas 2216,Corporativo,7,cliente.co,1961
2217,Camila Ramirez 2217,Gobierno,5,outlook.com,1992
2218,Ana Perez 2218,Retail,18,gmail.com,1999
2219,Carlos Lopez 2219,Pyme,11,fabrikam.com,1961
2220,Pedro Rojas 2220,Pyme,5,empresa.com,1978
2221,Andres Lopez 2221,Educacion,2,outlook.com,1999
2222,Felipe Rojas 2222,Pyme,30,cliente.co,1976
2223,Maria Diaz 2223,Retail,8,cliente.co,1972
2224,Valentina Rodriguez 2224,Gobierno,22,gmail.com,1966
2225,Diego Diaz 2225,Pyme,25,cliente.co,2001
2226,Valentina Perez 2226,Corporativo,20,gmail.com,1997
2227,Valentina Diaz 2227,Corporativo,27,outlook.com,1973
2228,Daniela Vargas 2228,Educacion,25,contoso.com,1976
2229,Ana Perez 2229,Educacion,11,outlook.com,1988
2230,Pedro Rojas 2230,Retail,14,contoso.com,1973
2231,Miguel Lopez 2231,Corporativo,2,contoso.com,1985
2232,Valentina Perez 2232,Educacion,13,cliente.co,1992
2233,Diego Gomez 2233,Educacion,3,outlook.com,1977
2234,Valentina Torres 2234,Gobierno,19,outlook.com,1996
2235,Ana Ramirez 2235,Pyme,17,fabrikam.com,2002
2236,Diego Gomez 2236,Corporativo,11,contoso.com,1993
2237,Miguel Rodriguez 2237,Pyme,30,gmail.com,1996
2238,Pedro Lopez 2238,Retail,9,fabrikam.com,1994
2239,Pedro Torres 2239,Educacion,28,empresa.com,1974
2240,Jorge Martinez 2240,Educacion,32,contoso.com,1984
2241,Maria Garcia 2241,Pyme,17,gmail.com,1992
2242,Ana Lopez 2242,Corporativo,22,gmail.com,1975
2243,Ana Castro 2243,Educacion,4,fabrikam.com,1982
2244,Laura Ramirez 2244,Pyme,17,gmail.com,1992
2245,Felipe Rodriguez 2245,Gobierno,10,empresa.com,1984
2246,Sofia Castro 2246,Corporativo,31,fabrikam.com,1988
2247,Laura Garcia 2247,Pyme,29,gmail.com,1981
2248,Andres Morales 2248,Retail,7,contoso.com,1969
2249,Camila Diaz 2249,Retail,9,contoso.com,1992
2250,Camila Martinez 2250,Gobierno,6,fabrikam.com,1976
2251,Juan Rodriguez 2251,Retail,10,contoso.com,1996
2252,Isabella Diaz 2252,Retail,19,gmail.com,1989
2253,Laura Ramirez 2253,Retail,19,outlook.com,1989
2254,Jorge Rojas 2254,Pyme,23,contoso.com,1985
2255,Andres Garcia 2255,Corporativo,34,empresa.com,1978
2256,Felipe Sanchez 2256,Retail,16,cliente.co,1999
2257,Andres Diaz 2257,Corporativo,5,contoso.com,1970
2258,Daniela Sanchez 2258,Educacion,27,outlook.com,1996
2259,Pedro Perez 2259,Educacion,16,fabrikam.com,1978
2260,Maria Martinez 2260,Corporativo,19,cliente.co,1967
2261,Carlos Vargas 2261,Retail,20,fabrikam.com,2000
2262,Valentina Gomez 2262,Retail,10,cliente.co,2002
2263,Jorge Sanchez 2263,Pyme,29,empresa.com,1980
2264,Ana Perez 2264,Retail,12,outlook.com,1968
2265,Sofia Diaz 2265,Pyme,7,contoso.com,1973
2266,Valentina Morales 2266,Corporativo,30,cliente.co,1965
2267,Valentina Castro 2267,Educacion,1,cliente.co,1989
2268,Isabella Martinez 2268,Corporativo,3,gmail.com,1988
2269,Isabella Ramirez 2269,Retail,24,contoso.com,1998
2270,Felipe Torres 2270,Educacion,1,empresa.com,2003
2271,Felipe Morales 2271,Retail,16,contoso.com,1966
